,meta.native-id,platform,tile,start_time,end_time,reach,red,green,nir,ndti,ndvi,qc_fail_pixels,total_pixels
504,HLS.S30.T48PXV.2021275T031539.v2.0,Sentinel-2B,PXV,2021-10-02T03:34:28.373Z,2021-10-02T03:34:28.373Z,1,,,,,,9936.0,9936.0
505,HLS.S30.T48PWV.2021275T031539.v2.0,Sentinel-2B,PWV,2021-10-02T03:34:31.613Z,2021-10-02T03:34:31.613Z,1,,,,,,14197.0,14197.0
506,HLS.S30.T48PXA.2021280T031621.v2.0,Sentinel-2A,PXA,2021-10-07T03:34:19.139Z,2021-10-07T03:34:19.139Z,1,6780.0,6896.0,6677.0,-0.008573313243687153,-0.007797271013259888,0.0,9599.0
507,HLS.S30.T48PWA.2021280T031621.v2.0,Sentinel-2A,PWA,2021-10-07T03:34:22.258Z,2021-10-07T03:34:22.258Z,1,6730.0,6846.0,6625.0,-0.008414526470005512,-0.007996379397809505,0.0,13730.0
508,HLS.S30.T48PXA.2021285T031649.v2.0,Sentinel-2B,PXA,2021-10-12T03:34:15.133Z,2021-10-12T03:34:15.133Z,1,,,,,,9599.0,9599.0
509,HLS.S30.T48PWA.2021285T031649.v2.0,Sentinel-2B,PWA,2021-10-12T03:34:18.252Z,2021-10-12T03:34:18.252Z,1,,,,,,13730.0,13730.0
510,HLS.S30.T48PXV.2021285T031649.v2.0,Sentinel-2B,PXV,2021-10-12T03:34:29.750Z,2021-10-12T03:34:29.750Z,1,,,,,,9936.0,9936.0
511,HLS.S30.T48PWV.2021285T031649.v2.0,Sentinel-2B,PWV,2021-10-12T03:34:32.989Z,2021-10-12T03:34:32.989Z,1,,,,,,14197.0,14197.0
512,HLS.S30.T48PWA.2021290T031731.v2.0,Sentinel-2A,PWA,2021-10-17T03:34:22.617Z,2021-10-17T03:34:22.617Z,1,9292.0,9401.0,9480.0,-0.005846079904586077,0.010145709849894047,0.0,13730.0
513,HLS.S30.T48PWV.2021290T031731.v2.0,Sentinel-2A,PWV,2021-10-17T03:34:37.350Z,2021-10-17T03:34:37.350Z,1,9316.0,9423.0,9508.0,-0.0057330927811563015,0.010331238619983196,0.0,14197.0
514,HLS.S30.T48PXA.2021295T031759.v2.0,Sentinel-2B,PXA,2021-10-22T03:34:15.634Z,2021-10-22T03:34:15.634Z,1,1732.5,1147.5,1607.0,0.15037667751312256,-0.0384652242064476,9575.0,9599.0
515,HLS.S30.T48PWA.2021295T031759.v2.0,Sentinel-2B,PWA,2021-10-22T03:34:18.753Z,2021-10-22T03:34:18.753Z,1,777.0,553.0,689.0,0.16318638622760773,-0.06227106228470802,12317.0,13730.0
516,HLS.S30.T48PXV.2021295T031759.v2.0,Sentinel-2B,PXV,2021-10-22T03:34:30.252Z,2021-10-22T03:34:30.252Z,1,,,,,,9932.0,9932.0
517,HLS.S30.T48PWV.2021295T031759.v2.0,Sentinel-2B,PWV,2021-10-22T03:34:33.492Z,2021-10-22T03:34:33.492Z,1,796.0,580.0,703.0,0.16267941892147064,-0.06659698486328125,12693.0,14197.0
518,HLS.L30.T48PWA.2021296T031328.v2.0,LANDSAT-8,PWA,2021-10-23T03:13:28.975Z,2021-10-23T03:13:52.879Z,1,,,,,,13730.0,13730.0
519,HLS.L30.T48PXA.2021296T031328.v2.0,LANDSAT-8,PXA,2021-10-23T03:13:28.975Z,2021-10-23T03:13:52.879Z,1,,,,,,9599.0,9599.0
520,HLS.L30.T48PWV.2021296T031352.v2.0,LANDSAT-8,PWV,2021-10-23T03:13:52.879Z,2021-10-23T03:13:52.879Z,1,,,,,,14197.0,14197.0
521,HLS.L30.T48PXV.2021296T031352.v2.0,LANDSAT-8,PXV,2021-10-23T03:13:52.879Z,2021-10-23T03:13:52.879Z,1,,,,,,9936.0,9936.0
522,HLS.L30.T48PXA.2021303T031939.v2.0,LANDSAT-8,PXA,2021-10-30T03:19:39.536Z,2021-10-30T03:20:03.444Z,1,1425.0,1188.0,429.0,0.09162327647209167,-0.5271433591842651,3291.0,9599.0
523,HLS.L30.T48PWA.2021303T031939.v2.0,LANDSAT-8,PWA,2021-10-30T03:19:39.536Z,2021-10-30T03:20:03.444Z,1,1395.0,1156.0,423.0,0.09211775660514832,-0.5128665566444397,5111.0,13730.0
524,HLS.L30.T48PWV.2021303T032003.v2.0,LANDSAT-8,PWV,2021-10-30T03:20:03.444Z,2021-10-30T03:20:03.444Z,1,1406.0,1158.0,433.0,0.09470971673727036,-0.5100222826004028,5043.0,14197.0
525,HLS.L30.T48PXV.2021303T032003.v2.0,LANDSAT-8,PXV,2021-10-30T03:20:03.444Z,2021-10-30T03:20:03.444Z,1,1443.0,1197.0,430.0,0.09399892389774323,-0.5389971137046814,3556.0,9936.0
526,HLS.S30.T48PXA.2021305T031859.v2.0,Sentinel-2B,PXA,2021-11-01T03:34:15.217Z,2021-11-01T03:34:15.217Z,1,1253.0,1029.0,1055.0,0.09470026195049286,-0.08484592288732529,0.0,9599.0
527,HLS.S30.T48PWA.2021305T031859.v2.0,Sentinel-2B,PWA,2021-11-01T03:34:18.335Z,2021-11-01T03:34:18.335Z,1,1265.0,1036.0,1062.0,0.09624356031417847,-0.08520971238613129,0.0,13730.0
528,HLS.S30.T48PXV.2021305T031859.v2.0,Sentinel-2B,PXV,2021-11-01T03:34:29.835Z,2021-11-01T03:34:29.835Z,1,1261.0,1038.0,1065.0,0.0938829705119133,-0.08363322913646698,0.0,9936.0
529,HLS.S30.T48PWV.2021305T031859.v2.0,Sentinel-2B,PWV,2021-11-01T03:34:33.076Z,2021-11-01T03:34:33.076Z,1,1278.0,1042.0,1087.0,0.09764603525400162,-0.07811158895492554,0.0,14197.0
530,HLS.L30.T48PWA.2021309T031336.v2.0,LANDSAT-9,PWA,2021-11-05T03:13:36.397Z,2021-11-05T03:14:00.254Z,1,1066.0,961.0,301.0,0.05160662159323692,-0.5584795475006104,0.0,13730.0
531,HLS.L30.T48PXA.2021309T031336.v2.0,LANDSAT-9,PXA,2021-11-05T03:13:36.397Z,2021-11-05T03:14:00.254Z,1,1068.0,959.0,299.0,0.05252918228507042,-0.5598845481872559,0.0,9599.0
532,HLS.L30.T48PWV.2021309T031400.v2.0,LANDSAT-9,PWV,2021-11-05T03:14:00.254Z,2021-11-05T03:14:00.254Z,1,1070.0,963.0,302.0,0.051889169961214066,-0.5589887499809265,0.0,14197.0
533,HLS.L30.T48PXV.2021309T031400.v2.0,LANDSAT-9,PXV,2021-11-05T03:14:00.254Z,2021-11-05T03:14:00.254Z,1,1072.0,962.0,300.0,0.05268199369311333,-0.5603628754615784,0.0,9936.0
534,HLS.S30.T48PXA.2021310T031931.v2.0,Sentinel-2A,PXA,2021-11-06T03:34:17.562Z,2021-11-06T03:34:17.562Z,1,1108.0,991.0,888.0,0.05436893180012703,-0.1085352972149849,3672.0,9599.0
535,HLS.S30.T48PWA.2021310T031931.v2.0,Sentinel-2A,PWA,2021-11-06T03:34:20.678Z,2021-11-06T03:34:20.678Z,1,1126.0,1022.0,911.0,0.04738878086209297,-0.10536585003137589,3549.0,13730.0
536,HLS.S30.T48PXV.2021310T031931.v2.0,Sentinel-2A,PXV,2021-11-06T03:34:31.509Z,2021-11-06T03:34:38.232Z,1,1104.0,986.0,873.0,0.05517732352018356,-0.11538461595773697,3690.0,9936.0
537,HLS.S30.T48PWV.2021310T031931.v2.0,Sentinel-2A,PWV,2021-11-06T03:34:33.119Z,2021-11-06T03:34:39.855Z,1,1118.0,1015.0,885.0,0.047708138823509216,-0.11611253023147583,3782.0,14197.0
538,HLS.L30.T48PXA.2021312T031326.v2.0,LANDSAT-8,PXA,2021-11-08T03:13:26.719Z,2021-11-08T03:13:50.623Z,1,,,,,,9426.0,9426.0
539,HLS.L30.T48PWA.2021312T031326.v2.0,LANDSAT-8,PWA,2021-11-08T03:13:26.719Z,2021-11-08T03:13:50.623Z,1,,,,,,13557.0,13557.0
540,HLS.L30.T48PWV.2021312T031350.v2.0,LANDSAT-8,PWV,2021-11-08T03:13:50.623Z,2021-11-08T03:13:50.623Z,1,,,,,,14024.0,14024.0
541,HLS.L30.T48PXV.2021312T031350.v2.0,LANDSAT-8,PXV,2021-11-08T03:13:50.623Z,2021-11-08T03:13:50.623Z,1,,,,,,9763.0,9763.0
542,HLS.L30.T48PXA.2021314T031604.v2.0,LANDSAT-9,PXA,2021-11-10T03:16:04.962Z,2021-11-10T03:16:28.823Z,1,,,,,,9599.0,9599.0
543,HLS.L30.T48PWA.2021314T031604.v2.0,LANDSAT-9,PWA,2021-11-10T03:16:04.962Z,2021-11-10T03:16:28.823Z,1,,,,,,13730.0,13730.0
544,HLS.L30.T48PWV.2021314T031628.v2.0,LANDSAT-9,PWV,2021-11-10T03:16:28.823Z,2021-11-10T03:16:28.823Z,1,,,,,,14197.0,14197.0
545,HLS.L30.T48PXV.2021314T031628.v2.0,LANDSAT-9,PXV,2021-11-10T03:16:28.823Z,2021-11-10T03:16:28.823Z,1,,,,,,9936.0,9936.0
546,HLS.S30.T48PXA.2021315T031949.v2.0,Sentinel-2B,PXA,2021-11-11T03:34:13.644Z,2021-11-11T03:34:13.644Z,1,,,,,,9599.0,9599.0
547,HLS.S30.T48PWA.2021315T031949.v2.0,Sentinel-2B,PWA,2021-11-11T03:34:16.760Z,2021-11-11T03:34:16.760Z,1,,,,,,13730.0,13730.0
548,HLS.L30.T48PXA.2021319T031833.v2.0,LANDSAT-9,PXA,2021-11-15T03:18:33.019Z,2021-11-15T03:18:56.868Z,1,809.0,870.0,94.0,-0.035417698323726654,-0.7844889163970947,3028.0,9168.0
549,HLS.L30.T48PWA.2021319T031833.v2.0,LANDSAT-9,PWA,2021-11-15T03:18:33.019Z,2021-11-15T03:18:56.868Z,1,713.0,784.0,104.0,-0.04320402070879936,-0.7580857276916504,4148.0,12942.0
550,HLS.L30.T48PXV.2021319T031856.v2.0,LANDSAT-9,PXV,2021-11-15T03:18:56.868Z,2021-11-15T03:18:56.868Z,1,799.5,858.0,99.0,-0.03431947901844978,-0.7683604955673218,3285.0,9323.0
551,HLS.L30.T48PWV.2021319T031856.v2.0,LANDSAT-9,PWV,2021-11-15T03:18:56.868Z,2021-11-15T03:18:56.868Z,1,695.0,767.5,108.0,-0.04248180240392685,-0.7449849843978882,4584.0,13034.0
552,HLS.L30.T48PXA.2021319T031934.v2.0,LANDSAT-8,PXA,2021-11-15T03:19:34.731Z,2021-11-15T03:19:58.635Z,1,575.0,651.0,99.0,-0.04296203702688217,-0.7401760816574097,5633.0,9247.0
553,HLS.L30.T48PWA.2021319T031934.v2.0,LANDSAT-8,PWA,2021-11-15T03:19:34.731Z,2021-11-15T03:19:58.635Z,1,605.0,688.0,118.0,-0.046439629048109055,-0.7177914381027222,7445.0,12974.0
554,HLS.L30.T48PXV.2021319T031958.v2.0,LANDSAT-8,PXV,2021-11-15T03:19:58.635Z,2021-11-15T03:19:58.635Z,1,561.0,632.0,93.0,-0.03418803587555885,-0.7446808218955994,5598.0,9521.0
555,HLS.L30.T48PWV.2021319T031958.v2.0,LANDSAT-8,PWV,2021-11-15T03:19:58.635Z,2021-11-15T03:19:58.635Z,1,591.0,673.0,105.0,-0.04062909632921219,-0.731437623500824,7342.0,13313.0
556,HLS.S30.T48PXA.2021320T032011.v2.0,Sentinel-2A,PXA,2021-11-16T03:34:10.225Z,2021-11-16T03:34:16.842Z,1,,,,,,9583.0,9583.0
557,HLS.S30.T48PWA.2021320T032011.v2.0,Sentinel-2A,PWA,2021-11-16T03:34:11.801Z,2021-11-16T03:34:18.462Z,1,,,,,,13670.0,13670.0
558,HLS.S30.T48PXV.2021320T032011.v2.0,Sentinel-2A,PXV,2021-11-16T03:34:29.527Z,2021-11-16T03:34:29.527Z,1,,,,,,9932.0,9932.0
559,HLS.S30.T48PWV.2021320T032011.v2.0,Sentinel-2A,PWV,2021-11-16T03:34:32.760Z,2021-11-16T03:34:32.760Z,1,,,,,,14161.0,14161.0
560,HLS.S30.T48PXA.2021325T032029.v2.0,Sentinel-2B,PXA,2021-11-21T03:34:11.128Z,2021-11-21T03:34:11.128Z,1,939.0,966.0,717.0,-0.014846235513687134,-0.13281714916229248,0.0,9599.0
561,HLS.S30.T48PWA.2021325T032029.v2.0,Sentinel-2B,PWA,2021-11-21T03:34:14.240Z,2021-11-21T03:34:14.240Z,1,927.0,928.0,718.0,-0.0022547943517565727,-0.12664277851581573,0.0,13730.0
562,HLS.S30.T48PXV.2021325T032029.v2.0,Sentinel-2B,PXV,2021-11-21T03:34:25.743Z,2021-11-21T03:34:25.743Z,1,935.0,967.0,699.0,-0.017992138862609863,-0.1433756798505783,0.0,9936.0
563,HLS.S30.T48PWV.2021325T032029.v2.0,Sentinel-2B,PWV,2021-11-21T03:34:28.975Z,2021-11-21T03:34:28.975Z,1,929.0,929.0,719.0,-0.0016402405453845859,-0.12725014984607697,0.0,14197.0
564,HLS.L30.T48PXA.2021328T031323.v2.0,LANDSAT-8,PXA,2021-11-24T03:13:23.867Z,2021-11-24T03:13:47.775Z,1,756.0,736.0,348.0,0.014799154363572598,-0.3682207465171814,8330.0,9549.0
565,HLS.L30.T48PWA.2021328T031323.v2.0,LANDSAT-8,PWA,2021-11-24T03:13:23.867Z,2021-11-24T03:13:47.775Z,1,906.0,852.0,285.0,0.025950072333216667,-0.5251861810684204,8332.0,13680.0
566,HLS.L30.T48PXV.2021328T031347.v2.0,LANDSAT-8,PXV,2021-11-24T03:13:47.775Z,2021-11-24T03:13:47.775Z,1,771.0,745.0,342.0,0.01706036739051342,-0.3743676245212555,8363.0,9886.0
567,HLS.L30.T48PWV.2021328T031347.v2.0,LANDSAT-8,PWV,2021-11-24T03:13:47.775Z,2021-11-24T03:13:47.775Z,1,905.0,851.0,286.0,0.02635352499783039,-0.5223738551139832,8365.0,14147.0
568,HLS.S30.T48PXA.2021330T032051.v2.0,Sentinel-2A,PXA,2021-11-26T03:34:14.058Z,2021-11-26T03:34:14.058Z,1,1000.0,1061.0,731.0,-0.02507232315838337,-0.14451612532138824,0.0,9599.0
569,HLS.S30.T48PWA.2021330T032051.v2.0,Sentinel-2A,PWA,2021-11-26T03:34:17.173Z,2021-11-26T03:34:17.173Z,1,977.0,1000.0,714.0,-0.01587301678955555,-0.14641743898391724,0.0,13730.0
570,HLS.S30.T48PXV.2021330T032051.v2.0,Sentinel-2A,PXV,2021-11-26T03:34:28.676Z,2021-11-26T03:34:28.676Z,1,1010.0,1072.0,745.0,-0.025885852053761482,-0.14027149975299835,0.0,9936.0
571,HLS.S30.T48PWV.2021330T032051.v2.0,Sentinel-2A,PWV,2021-11-26T03:34:31.911Z,2021-11-26T03:34:31.911Z,1,989.0,1007.0,738.0,-0.013347022235393524,-0.13655848801136017,0.0,14197.0
572,HLS.L30.T48PWA.2021335T031935.v2.0,LANDSAT-8,PWA,2021-12-01T03:19:35.483Z,2021-12-01T03:19:59.387Z,1,988.0,981.0,247.0,0.002556237857788801,-0.6006519794464111,0.0,13730.0
573,HLS.L30.T48PXA.2021335T031935.v2.0,LANDSAT-8,PXA,2021-12-01T03:19:35.483Z,2021-12-01T03:19:59.387Z,1,986.0,978.0,244.0,0.0035879036877304316,-0.6039119958877563,0.0,9599.0
574,HLS.L30.T48PWV.2021335T031959.v2.0,LANDSAT-8,PWV,2021-12-01T03:19:59.387Z,2021-12-01T03:19:59.387Z,1,990.0,982.0,251.0,0.0035952748730778694,-0.5958466529846191,0.0,14197.0
575,HLS.L30.T48PXV.2021335T031959.v2.0,LANDSAT-8,PXV,2021-12-01T03:19:59.387Z,2021-12-01T03:19:59.387Z,1,988.0,978.0,248.0,0.005020080134272575,-0.5995156764984131,0.0,9936.0
576,HLS.S30.T48PXA.2021335T032109.v2.0,Sentinel-2B,PXA,2021-12-01T03:34:09.539Z,2021-12-01T03:34:09.539Z,1,889.0,909.0,668.0,-0.011699164286255836,-0.14195184409618378,0.0,9599.0
577,HLS.S30.T48PWA.2021335T032109.v2.0,Sentinel-2B,PWA,2021-12-01T03:34:12.650Z,2021-12-01T03:34:12.650Z,1,888.0,908.0,665.0,-0.011705689132213593,-0.14303797483444214,0.0,13730.0
578,HLS.S30.T48PXV.2021335T032109.v2.0,Sentinel-2B,PXV,2021-12-01T03:34:24.150Z,2021-12-01T03:34:24.150Z,1,883.0,906.0,649.0,-0.013791201636195183,-0.15276850759983063,0.0,9936.0
579,HLS.S30.T48PWV.2021335T032109.v2.0,Sentinel-2B,PWV,2021-12-01T03:34:27.382Z,2021-12-01T03:34:27.382Z,1,888.0,908.0,658.0,-0.01254275906831026,-0.14833760261535645,0.0,14197.0
580,HLS.S30.T48PXA.2021340T032121.v2.0,Sentinel-2A,PXA,2021-12-06T03:34:13.182Z,2021-12-06T03:34:13.182Z,1,,,,,,9599.0,9599.0
581,HLS.S30.T48PWA.2021340T032121.v2.0,Sentinel-2A,PWA,2021-12-06T03:34:16.297Z,2021-12-06T03:34:16.297Z,1,,,,,,13730.0,13730.0
582,HLS.S30.T48PXV.2021340T032121.v2.0,Sentinel-2A,PXV,2021-12-06T03:34:27.799Z,2021-12-06T03:34:27.799Z,1,,,,,,9936.0,9936.0
583,HLS.S30.T48PWV.2021340T032121.v2.0,Sentinel-2A,PWV,2021-12-06T03:34:31.035Z,2021-12-06T03:34:31.035Z,1,,,,,,14197.0,14197.0
584,HLS.L30.T48PXA.2021343T031935.v2.0,LANDSAT-9,PXA,2021-12-09T03:19:35.265Z,2021-12-09T03:19:59.165Z,1,,,,,,9599.0,9599.0
585,HLS.L30.T48PWA.2021343T031935.v2.0,LANDSAT-9,PWA,2021-12-09T03:19:35.265Z,2021-12-09T03:19:59.165Z,1,,,,,,13730.0,13730.0
586,HLS.L30.T48PXV.2021343T031959.v2.0,LANDSAT-9,PXV,2021-12-09T03:19:59.165Z,2021-12-09T03:19:59.165Z,1,,,,,,9936.0,9936.0
587,HLS.L30.T48PWV.2021343T031959.v2.0,LANDSAT-9,PWV,2021-12-09T03:19:59.165Z,2021-12-09T03:19:59.165Z,1,,,,,,14197.0,14197.0
588,HLS.L30.T48PWA.2021344T031324.v2.0,LANDSAT-8,PWA,2021-12-10T03:13:24.315Z,2021-12-10T03:13:48.214Z,1,871.0,968.0,157.5,-0.052063651382923126,-0.6940000057220459,0.0,13730.0
589,HLS.L30.T48PXA.2021344T031324.v2.0,LANDSAT-8,PXA,2021-12-10T03:13:24.315Z,2021-12-10T03:13:48.214Z,1,872.0,965.0,155.0,-0.05059203505516052,-0.6995024681091309,0.0,9599.0
590,HLS.L30.T48PWV.2021344T031348.v2.0,LANDSAT-8,PWV,2021-12-10T03:13:48.214Z,2021-12-10T03:13:48.214Z,1,874.0,971.0,157.0,-0.05199114978313446,-0.6951102614402771,0.0,14197.0
591,HLS.L30.T48PXV.2021344T031348.v2.0,LANDSAT-8,PXV,2021-12-10T03:13:48.214Z,2021-12-10T03:13:48.214Z,1,875.0,968.0,155.0,-0.05056179687380791,-0.7001934051513672,0.0,9936.0
592,HLS.S30.T48PXA.2021345T032129.v2.0,Sentinel-2B,PXA,2021-12-11T03:34:08.551Z,2021-12-11T03:34:08.551Z,1,814.0,975.0,647.0,-0.08931507170200348,-0.11543624103069305,0.0,9599.0
593,HLS.S30.T48PWA.2021345T032129.v2.0,Sentinel-2B,PWA,2021-12-11T03:34:11.665Z,2021-12-11T03:34:11.665Z,1,802.0,962.0,639.0,-0.09059633314609528,-0.11373092979192734,0.0,13730.0
594,HLS.S30.T48PXV.2021345T032129.v2.0,Sentinel-2B,PXV,2021-12-11T03:34:23.171Z,2021-12-11T03:34:23.171Z,1,818.0,983.0,650.0,-0.0910072922706604,-0.11571906507015228,0.0,9936.0
595,HLS.S30.T48PWV.2021345T032129.v2.0,Sentinel-2B,PWV,2021-12-11T03:34:26.403Z,2021-12-11T03:34:26.403Z,1,804.0,966.0,638.0,-0.09090909361839294,-0.11596179753541946,0.0,14197.0
596,HLS.S30.T48PXA.2021350T032141.v2.0,Sentinel-2A,PXA,2021-12-16T03:34:14.125Z,2021-12-16T03:34:14.125Z,1,801.0,1023.0,561.0,-0.1216859295964241,-0.17207792401313782,0.0,9599.0
597,HLS.S30.T48PWA.2021350T032141.v2.0,Sentinel-2A,PWA,2021-12-16T03:34:17.244Z,2021-12-16T03:34:17.244Z,1,609.0,853.0,422.0,-0.16660955548286438,-0.18075233697891235,0.0,13730.0
598,HLS.S30.T48PXV.2021350T032141.v2.0,Sentinel-2A,PXV,2021-12-16T03:34:28.734Z,2021-12-16T03:34:28.734Z,1,799.0,1026.0,556.0,-0.1245342493057251,-0.17599999904632568,0.0,9936.0
599,HLS.S30.T48PWV.2021350T032141.v2.0,Sentinel-2A,PWV,2021-12-16T03:34:31.973Z,2021-12-16T03:34:31.973Z,1,606.0,848.0,422.0,-0.16618910431861877,-0.17826375365257263,0.0,14197.0
600,HLS.L30.T48PXA.2021351T031934.v2.0,LANDSAT-8,PXA,2021-12-17T03:19:34.012Z,2021-12-17T03:19:57.916Z,1,,,,,,9491.0,9491.0
601,HLS.L30.T48PWA.2021351T031934.v2.0,LANDSAT-8,PWA,2021-12-17T03:19:34.012Z,2021-12-17T03:19:57.916Z,1,,,,,,13622.0,13622.0
602,HLS.L30.T48PWV.2021351T031957.v2.0,LANDSAT-8,PWV,2021-12-17T03:19:57.916Z,2021-12-17T03:19:57.916Z,1,,,,,,14024.0,14024.0
603,HLS.L30.T48PXV.2021351T031957.v2.0,LANDSAT-8,PXV,2021-12-17T03:19:57.916Z,2021-12-17T03:19:57.916Z,1,,,,,,9763.0,9763.0
604,HLS.L30.T48PWA.2021352T031319.v2.0,LANDSAT-9,PWA,2021-12-18T03:13:19.406Z,2021-12-18T03:13:43.306Z,1,683.0,931.0,297.0,-0.15603645145893097,-0.4165029525756836,57.0,13730.0
605,HLS.L30.T48PXA.2021352T031319.v2.0,LANDSAT-9,PXA,2021-12-18T03:13:19.406Z,2021-12-18T03:13:43.306Z,1,704.0,955.0,303.0,-0.14906103909015656,-0.42020201683044434,40.0,9599.0
606,HLS.L30.T48PWV.2021352T031343.v2.0,LANDSAT-9,PWV,2021-12-18T03:13:43.306Z,2021-12-18T03:13:43.306Z,1,686.0,935.0,296.0,-0.15636363625526428,-0.41928011178970337,73.0,14197.0
607,HLS.L30.T48PXV.2021352T031343.v2.0,LANDSAT-9,PXV,2021-12-18T03:13:43.306Z,2021-12-18T03:13:43.306Z,1,704.0,955.0,301.0,-0.15028707683086395,-0.42362111806869507,40.0,9936.0
608,HLS.S30.T48PXA.2021355T032139.v2.0,Sentinel-2B,PXA,2021-12-21T03:34:08.692Z,2021-12-21T03:34:08.692Z,1,,,,,,9599.0,9599.0
609,HLS.S30.T48PWA.2021355T032139.v2.0,Sentinel-2B,PWA,2021-12-21T03:34:11.806Z,2021-12-21T03:34:11.806Z,1,,,,,,13730.0,13730.0
610,HLS.S30.T48PXV.2021355T032139.v2.0,Sentinel-2B,PXV,2021-12-21T03:34:23.307Z,2021-12-21T03:34:23.307Z,1,,,,,,9936.0,9936.0
611,HLS.S30.T48PWV.2021355T032139.v2.0,Sentinel-2B,PWV,2021-12-21T03:34:26.543Z,2021-12-21T03:34:26.543Z,1,,,,,,14197.0,14197.0
612,HLS.L30.T48PXA.2021359T031931.v2.0,LANDSAT-9,PXA,2021-12-25T03:19:31.251Z,2021-12-25T03:19:55.146Z,1,,,,,,9599.0,9599.0
613,HLS.L30.T48PWA.2021359T031931.v2.0,LANDSAT-9,PWA,2021-12-25T03:19:31.251Z,2021-12-25T03:19:55.146Z,1,,,,,,13730.0,13730.0
614,HLS.L30.T48PWV.2021359T031955.v2.0,LANDSAT-9,PWV,2021-12-25T03:19:55.146Z,2021-12-25T03:19:55.146Z,1,,,,,,14197.0,14197.0
615,HLS.L30.T48PXV.2021359T031955.v2.0,LANDSAT-9,PXV,2021-12-25T03:19:55.146Z,2021-12-25T03:19:55.146Z,1,,,,,,9936.0,9936.0
616,HLS.L30.T48PWA.2021360T031320.v2.0,LANDSAT-8,PWA,2021-12-26T03:13:20.102Z,2021-12-26T03:13:44.006Z,1,544.0,869.0,7.0,-0.23291510343551636,-0.9733777046203613,20.0,13730.0
617,HLS.L30.T48PXA.2021360T031320.v2.0,LANDSAT-8,PXA,2021-12-26T03:13:20.102Z,2021-12-26T03:13:44.006Z,1,564.0,890.0,14.0,-0.22379986941814423,-0.952136754989624,20.0,9599.0
